"organism_group","strain","collection_date","serovar","isolate","location","isolation_source","isolation_type","snp_cluster","min_same","min_diff","amr_genotypes","antigen_formula","serotype","serovar_new","country","isolation_source_new","num_close","antigen_formula_new","suscept_sim","resist_sim","blaEC.COMPLETE","acrF.COMPLETE","mdtM.COMPLETE","sul2.COMPLETE","blaOXA.193.COMPLETE","X50S_L22_A103V.POINT","gyrA_T86I.POINT","blaOXA.COMPLETE","tet..A...COMPLETE","aph..3.....Ib.COMPLETE","aph..6...Id.COMPLETE","tet..O...COMPLETE","aph..3....IIIa.COMPLETE","meropenem","ciprofloxacin","tetracycline","ampicillin","gentamicin","erythromycin","azithromycin","clindamycin","nalidixic acid"
"Campylobacter jejuni","FSIS1606730",2016,NA,"PDT000133446.2","USA:NE","animal-cattle-steer","environmental/other","PDS000116533.2",5,5,"aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",2,"Other",0.9033138,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","FSIS1606902",2016,NA,"PDT000137323.2","USA:WI","animal-cattle-heifer","environmental/other","PDS000116533.2",6,6,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","beef",2,"Other",0.9033138,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","FSIS1606944",2016,NA,"PDT000138830.2","USA:SC","animal-cattle-beef cow","environmental/other","PDS000116533.2",3,3,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","beef",2,"Other",0.9653226,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","FSIS1607020",2016,NA,"PDT000142870.2","USA:WA","animal-cattle-heifer","environmental/other","PDS000116533.2",0,0,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","beef",2,"Other",0.9653226,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","FSIS1607100",2016,NA,"PDT000143027.2","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000116533.2",1,1,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","beef",2,"Other",0.9653226,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","19IA08CB36-C1",2019,NA,"PDT000594326.1","USA:IA","chicken breast","environmental/other","PDS000116533.2",3,3,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.8904985,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N16C538",2016,NA,"PDT000245350.2","USA:GA","chicken breast","environmental/other","PDS000021695.49",3,9,"blaOXA=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",1,"Other",0.9339478,0.907081,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","CVM N17C765",2017,NA,"PDT000363224.1","USA:SC","chicken wings","environmental/other","PDS000021695.49",5,11,"50S_L22_G86E=POINT,blaOXA=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",1,"Other",0.8347926,0.6428571,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","CVM N18C164",2018,NA,"PDT000472986.2","USA:TN","chicken breast","environmental/other","PDS000021695.49",7,13,"blaOXA=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",1,"Other",0.9339478,0.907081,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","CVM N18C464",2018,NA,"PDT000473237.1","USA:NY","chicken wings","environmental/other","PDS000021695.49",3,4,"blaOXA=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",2,"Other",0.9339478,0.907081,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","CVM N18C079",2018,NA,"PDT000473400.1","USA:GA","chicken breast","environmental/other","PDS000021695.49",4,2,"blaOXA=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",2,"Other",0.9339478,0.907081,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","CVM N18C470",2018,NA,"PDT000521808.1","USA:SC","chicken thighs","environmental/other","PDS000021695.49",16,1,"blaOXA=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",1,"Other",0.9339478,0.907081,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","19NM09CB27-C",2019,NA,"PDT000624881.1","USA:NM","chicken","environmental/other","PDS000021695.49",6,6,"blaOXA=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",2,"Other",0.8347926,0.907081,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","CVM N19C288",2019,NA,"PDT000843490.1","USA:SC","chicken - mixed parts","environmental/other","PDS000021695.49",0,9,"blaOXA=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",1,"Other",0.8001536,0.6697588,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0
"Campylobacter jejuni","FSIS1605600",2016,NA,"PDT000107046.2","USA:NE","animal-cattle-heifer","environmental/other","PDS000022129.30",3,NA,"blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",NA,"Other",0.9498208,0.8914729,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
"Campylobacter jejuni","FSIS1605942",2016,NA,"PDT000112931.2","USA:TX","animal-cattle-beef cow","environmental/other","PDS000022129.30",4,NA,"blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",NA,"Other",0.9498208,0.8914729,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
"Campylobacter jejuni","FSIS1606046",2016,NA,"PDT000122163.2","USA:NE","animal-cattle-steer","environmental/other","PDS000022129.30",2,NA,"blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",NA,"Other",0.9498208,0.8914729,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
"Campylobacter jejuni","FSIS1606224",2016,NA,"PDT000123808.2","USA:TX","animal-cattle-steer","environmental/other","PDS000022129.30",3,NA,"blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",NA,"Other",0.9498208,0.8914729,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
"Campylobacter jejuni","FSIS1606666",2016,NA,"PDT000132287.2","USA:KS","animal-cattle-heifer","environmental/other","PDS000022129.30",8,NA,"blaOXA-193=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","beef",NA,"Other",0.874552,0.7286822,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","FSIS1606860",2016,NA,"PDT000137302.2","USA:MI","animal-cattle-steer","environmental/other","PDS000022129.30",6,NA,"blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",NA,"Other",0.9498208,0.8914729,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
"Campylobacter jejuni","FSIS1607210",2016,NA,"PDT000143448.2","USA:TX","animal-cattle-heifer","environmental/other","PDS000022129.30",3,NA,"blaOXA-193=COMPLETE,gyrA_T86I=POINT",NA,NA,NA,"USA","beef",NA,"Other",0.874552,0.7286822,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","CVM N17C366",2017,NA,"PDT000363180.1","USA:MO","mixed parts","environmental/other","PDS000021216.54",1,6,"50S_L22_A103V=POINT",NA,NA,NA,"USA","other/unspecified",2,"Other",1,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N18C032",2018,NA,"PDT000473446.1","USA:TX","whole - cut in lab","environmental/other","PDS000021216.54",3,4,"50S_L22_A103V=POINT",NA,NA,NA,"USA","other/unspecified",2,"Other",1,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N16C248",2016,NA,"PDT000245070.2","USA:CO","chicken wings","environmental/other","PDS000020853.34",1,12,"50S_L22_A103V=POINT,tet(O)=COMPLETE,tet(O)=MISTRANSLATION",NA,NA,NA,"USA","chicken",1,"Other",0.9872727,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N16C249",2016,NA,"PDT000245071.2","USA:CO","chicken wings","environmental/other","PDS000020853.34",1,11,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.9872727,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N18C237",2018,NA,"PDT000473121.1","USA:NM","chicken thighs","environmental/other","PDS000020853.34",3,26,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.9872727,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19LA03CB10C1",2019,NA,"PDT000524359.1","USA:LA","cb-wings","environmental/other","PDS000020853.34",2,1,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","other/unspecified",2,"Other",0.9872727,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N19C034",2019,NA,"PDT000568797.1","USA:TX","chicken breasts","environmental/other","PDS000020853.34",2,1,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.9872727,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N19C619",2019,NA,"PDT000728817.2","USA:CA","chicken whole - cut in lab","environmental/other","PDS000020853.34",3,27,"50S_L22_A103V=POINT",NA,NA,NA,"USA","chicken",1,"Other",0.9363636,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N18C049",2018,NA,"PDT000473351.1","USA:GA","chicken breast","environmental/other","PDS000021336.26",1,13,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N18C051",2018,NA,"PDT000473357.1","USA:GA","chicken breast","environmental/other","PDS000021336.26",1,12,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N18C006",2018,NA,"PDT000473390.1","USA:IA","whole - cut in lab","environmental/other","PDS000021336.26",0,12,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","other/unspecified",1,"Other",1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N17C203",2017,NA,"PDT000345781.1","USA:PA","chicken legs","environmental/other","PDS000025591.38",11,11,"50S_L22_A103V=POINT,blaOXA=COMPLETE",NA,NA,NA,"USA","chicken",0,"Other",1,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N18C297",2018,NA,"PDT000521735.1","USA:MD","chicken breasts","environmental/other","PDS000025591.38",0,0,"50S_L22_A103V=POINT,blaOXA-184=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",1,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N18C153",2018,NA,"PDT000473020.1","USA:MO","whole - cut in lab","environmental/other","PDS000039528.34",3,NA,"23S_A2075G=POINT,aph(3')-VIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","other/unspecified",NA,"Other",NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
"Campylobacter jejuni","CVM N18C371",2018,NA,"PDT000473225.1","USA:GA","chicken wings","environmental/other","PDS000022294.189",3,6,"50S_L22_A103V=POINT,ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA=MISTRANSLATION,sat4=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.8266129,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N19C180",2019,NA,"PDT000600938.1","USA:GA","chicken mixed parts","environmental/other","PDS000022294.189",4,31,"50S_L22_A103V=POINT,blaOXA=MISTRANSLATION,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.8753666,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19GA06CB32-C",2019,NA,"PDT000679427.1","USA:GA","chicken breasts","environmental/other","PDS000022294.189",4,31,"50S_L22_A103V=POINT,blaOXA=MISTRANSLATION,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.8148827,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N17C810",2017,NA,"PDT000363466.1","USA:PA","chicken breast","environmental/other","PDS000020995.108",3,17,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N18C095",2018,NA,"PDT000473407.1","USA:TN","chicken breast","environmental/other","PDS000020995.108",3,20,"blaOXA-193=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","19IA07CB20-C1",2019,NA,"PDT000588651.1","USA:IA","chicken breast","environmental/other","PDS000021240.151",0,1,"50S_L22_A103V=POINT,blaOXA-489=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.7295455,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19MN10CB22",2019,NA,"PDT000630740.1","USA:MN","chicken breasts","environmental/other","PDS000021240.151",0,1,"50S_L22_A103V=POINT,blaOXA-489=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.797488,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19KS09CB18-C1",2019,NA,"PDT000655941.1","USA:KS","chicken wing","environmental/other","PDS000021240.151",5,6,"50S_L22_A103V=POINT,blaOXA-489=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.797488,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19MN09CB16",2019,NA,"PDT000756589.1","USA:MN","thighs","environmental/other","PDS000021240.151",1,2,"50S_L22_A103V=POINT,blaOXA-489=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","other/unspecified",2,"Other",0.797488,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni",NA,2018,NA,"PDT000837454.1","Australia: VIC","feces","clinical","PDS000021240.151",20,28,"50S_L22_A103V=POINT,blaOXA-489=COMPLETE",NA,NA,NA,"Australia","stool",0,"Other",0.326555,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
"Campylobacter jejuni","CVM N18C301",2018,NA,"PDT000473064.1","USA:IA","chicken mixed parts","environmental/other","PDS000115964.5",5,7,"50S_L22_A103V=POINT,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",2,"Other",0.8924731,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","CVM N18C318",2018,NA,"PDT000473085.1","USA:KS","chicken legs","environmental/other","PDS000115964.5",3,5,"50S_L22_A103V=POINT,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",2,"Other",0.8924731,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","19TN08CB12K-C1",2019,NA,"PDT000587244.1","USA:TN","chicken breast","environmental/other","PDS000115964.5",2,7,"50S_L22_A103V=POINT,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",2,"Other",0.8924731,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","19MD06CB31-C",NA,NA,"PDT000604578.1","USA:MD","chicken breasts","environmental/other","PDS000115964.5",1,3,"50S_L22_A103V=POINT,gyrA_T86I=POINT",NA,NA,NA,"USA","chicken",2,"Other",0.8924731,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"Campylobacter jejuni","FSIS1606907",2016,NA,"PDT000137329.2","USA:VA","animal-chicken-young chicken","environmental/other","PDS000083693.48",13,10,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",0,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N16C173",2016,NA,"PDT000244953.2","USA:CA","chicken wings","environmental/other","PDS000083693.48",2,8,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N16C185",2016,NA,"PDT000244961.2","USA:NM","chicken breast","environmental/other","PDS000083693.48",1,2,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N16C362",2016,NA,"PDT000245182.2","USA:TN","chicken legs","environmental/other","PDS000083693.48",13,11,"tet(O)=COMPLETE,tet(O)=PARTIAL",NA,NA,NA,"USA","chicken",0,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N16C431",2016,NA,"PDT000245249.2","USA:CA","chicken legs","environmental/other","PDS000083693.48",11,12,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",0,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N16C553",2016,NA,"PDT000245364.2","USA:CO","chicken legs","environmental/other","PDS000083693.48",1,5,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N17C644",2017,NA,"PDT000345640.1","USA:CA","chicken wings","environmental/other","PDS000083693.48",0,1,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N17C638",2017,NA,"PDT000345649.1","USA:WA","chicken thighs","environmental/other","PDS000083693.48",6,10,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N17C005",2017,NA,"PDT000345734.1","USA:CA","chicken wings","environmental/other","PDS000083693.48",1,6,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N17C197",2017,NA,"PDT000345779.1","USA:OR","chicken breast","environmental/other","PDS000083693.48",5,18,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N17C668",2017,NA,"PDT000363213.1","USA:CO","chicken legs","environmental/other","PDS000083693.48",0,1,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N17C620",2017,NA,"PDT000363506.1","USA:TX","chicken thighs","environmental/other","PDS000083693.48",0,18,"50S_L22_A103V=POINT",NA,NA,NA,"USA","chicken",1,"Other",0.8377419,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","CVM N18C397",2018,NA,"PDT000473207.1","USA:CA","chicken mixed parts","environmental/other","PDS000083693.48",4,6,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N18C090",2018,NA,"PDT000473412.1","USA:CA","chicken wings","environmental/other","PDS000083693.48",4,8,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N18C089",2018,NA,"PDT000473413.1","USA:CA","chicken wings","environmental/other","PDS000083693.48",4,6,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19WA02CB21-C1",2019,NA,"PDT000502739.2","USA:WA","chicken","environmental/other","PDS000083693.48",2,4,"gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.7291183,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
"Campylobacter jejuni","CVM N18C480",2018,NA,"PDT000521861.1","USA:WA","chicken thighs","environmental/other","PDS000083693.48",2,2,"gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.7291183,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
"Campylobacter jejuni","CVM N19C257",2019,NA,"PDT000599745.1","USA:CA","chicken whole - cut in lab","environmental/other","PDS000083693.48",0,21,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19NM08CB31-C",2019,NA,"PDT000628341.1","USA:NM","chicken","environmental/other","PDS000083693.48",0,21,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.8771822,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19IA10CB40-C1",2019,NA,"PDT000631654.1","USA:IA","chicken breast","environmental/other","PDS000083693.48",1,5,NA,NA,NA,NA,"USA","chicken",2,"Other",0.8979203,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"Campylobacter jejuni","19CA07CB23-UCD-C1",2019,NA,"PDT000639503.1","USA:CA","chicken breast","environmental/other","PDS000083693.48",0,7,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.9376657,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19GA09CB40-C",2019,NA,"PDT000706530.1","USA:GA","chicken wings","environmental/other","PDS000083693.48",5,9,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.8771822,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19GA09CB30-C",2019,NA,"PDT000706531.1","USA:GA","whole chicken","environmental/other","PDS000083693.48",4,6,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.8771822,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N19C506",2019,NA,"PDT000728853.2","USA:CA","chicken breasts","environmental/other","PDS000083693.48",3,10,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",1,"Other",0.8771822,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","19CA09CB01-C1",2019,NA,"PDT000784081.1","USA:CA","chicken thigh","environmental/other","PDS000083693.48",8,13,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",0,"Other",0.8771822,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","CVM N19C616",2019,NA,"PDT000843470.1","USA:CA","chicken breasts","environmental/other","PDS000083693.48",2,3,"tet(O)=COMPLETE",NA,NA,NA,"USA","chicken",2,"Other",0.8771822,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","FSIS1605709",2016,NA,"PDT000110623.2","USA:IA","animal-cattle-heifer","environmental/other","PDS000120226.2",2,4,"aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",2,"Other",0.9369768,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","FSIS1605939",2016,NA,"PDT000112830.2","USA:NC","animal-cattle-steer","environmental/other","PDS000120226.2",6,7,"aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",2,"Other",0.9369768,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","FSIS1605949",2016,NA,"PDT000112924.2","USA:WA","animal-cattle-dairy cow","environmental/other","PDS000120226.2",11,9,"aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",0,"Other",0.9369768,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
"Campylobacter jejuni","FSIS1606172",2016,NA,"PDT000123788.2","USA:MN","animal-cattle-dairy cow","environmental/other","PDS000120226.2",8,3,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,NA,"USA","beef",1,"Other",0.9369768,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
