organism_group,strain,collection_date,serovar,isolate,location,isolation_source,isolation_type,snp_cluster,min_same,min_diff,amr_genotypes,computed_types,serovar_new,resist,suscept,inter,suscept_dose_dep,country,isolation_source_new,suscept_sim,resist_sim,inter_sim,sdd_sim
E.coli and Shigella,CVM N18EC0374,2018,NA,PDT000566212.1,USA:KS,ground turkey,environmental/other,PDS000045250.2,13,NA,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6602704325873527,0.252368787008979,0.8102603763856664,0.91441093065223
E.coli and Shigella,FSIS1606344,2016,NA,PDT000127702.3,USA:KS,product-raw-intact-beef,environmental/other,PDS000048914.4,NA,28,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC1306,2017,NA,PDT000395345.1,USA:OR,ground turkey,environmental/other,PDS000051792.2,21,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR01GT12-EC,2019,NA,PDT000604849.1,USA:OR,ground turkey,environmental/other,PDS000051792.2,21,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,URMC_39,2017,NA,PDT000543095.1,"USA: Rochester, NY",urine,clinical,PDS000053967.2,26,NA,"acrF=COMPLETE,blaCTX-M-14=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,dfrA14=COMPLETE,glpT_E448K=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,tet(B)=COMPLETE",NA,NA,"ampicillin, cefazolin, ceftriaxone","amikacin, aztreonam, cefepime, ciprofloxacin, ertapenem, gentamicin, meropenem, nitrofurantoin, tigecycline, tobramycin",,,USA,urine,0.3515498528817736,0.20416995812734626,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC1422,2017,NA,PDT000395158.1,USA:PA,pork chops bone-in,environmental/other,PDS000054137.2,27,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,pork,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC0677,2019,NA,PDT000639505.1,USA:IA,pork chop,environmental/other,PDS000054137.2,7,NA,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,streptomycin,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,pork,0.6999923502624693,0.13909854298824248,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC0405,2019,NA,PDT000645000.1,USA:NC,pork chop,environmental/other,PDS000054137.2,7,NA,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,streptomycin,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,pork,0.6999923502624693,0.13909854298824248,0.8102603763856664,0.91441093065223
E.coli and Shigella,PNUSAE042033,2019,NA,PDT000638773.1,USA:SC,beef,environmental/other,PDS000054103.2,30,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,beef,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,19OR12GB07-EC,2019,NA,PDT000655878.1,USA:OR,ground beef,environmental/other,PDS000055121.2,24,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC1046,2018,NA,PDT000566151.1,USA:TX,ground turkey,environmental/other,PDS000073678.3,29,NA,"acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC0255,2019,NA,PDT000863792.1,USA:CA,ground turkey,environmental/other,PDS000073678.3,29,NA,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,marR_S3N=POINT,tet(B)=COMPLETE",NA,NA,"ampicillin, streptomycin, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6717738359721938,0.26466408757902343,0.8102603763856664,0.91441093065223
E.coli and Shigella,19IA10PC10-EC,2019,NA,PDT000631530.1,USA:IA,pork chop,environmental/other,PDS000084118.3,32,27,"acrF=COMPLETE,blaEC=COMPLETE,parE_I529L=POINT,ptsI_V25I=POINT,uhpT_E350Q=POINT",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,pork,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC0296,2019,NA,PDT000645022.1,USA:TX,chicken whole - cut in lab,environmental/other,PDS000084131.2,27,NA,"acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,mdtM=COMPLETE",NA,NA,"amoxicillin-clavulanic acid, ampicillin, cefoxitin, ceftriaxone","azithromycin, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.5217838583227787,0.17891885052204418,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N19EC1115,2019,NA,PDT000844585.1,USA:TN,ground turkey,environmental/other,PDS000090356.3,19,27,"acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,mdtM=COMPLETE,parE_I355T=POINT",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC118,2018,NA,PDT000497383.1,USA:NC,ground turkey,environmental/other,PDS000094945.2,37,NA,"aac(3)-IVa=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,"gentamicin, streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6604538207840384,0.2512752722835282,0.8102603763856664,0.91441093065223
E.coli and Shigella,19NC11GT10_EC,2019,NA,PDT000639898.1,USA:NC,ground turkey (meleagris gallopavo),environmental/other,PDS000094945.2,30,NA,"aac(3)-IVa=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",gentamicin,,USA,turkey,0.6604538207840384,0.24704995650653586,0.062416668109404355,0.91441093065223
E.coli and Shigella,CVM N17EC0332,2017,NA,PDT000395281.1,USA:OR,chicken wings,environmental/other,PDS000107084.2,24,NA,"aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=PARTIAL,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,mdtM=COMPLETE,sul1=COMPLETE,sul1=PARTIAL_END_OF_CONTIG",NA,NA,"gentamicin, streptomycin, sulfisoxazole","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.6566117081612517,0.20693273948817653,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC0712,2018,NA,PDT000566166.1,USA:OR,ground turkey,environmental/other,PDS000107075.3,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE,blaEC=PARTIAL_END_OF_CONTIG,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,tetracycline,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7123238733924709,0.20639384529264526,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC0316,2018,NA,PDT000566141.1,USA:CA,chicken breasts,environmental/other,PDS000107064.2,NA,NA,"acrF=COMPLETE,blaEC=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,chicken,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,ECCTRSRTH03,2016,NA,PDT000233278.3,Thailand: Nakhon Pathom,rectal swab,clinical,PDS000015471.4,0,NA,"aac(3)-IId=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,acrF=PARTIAL,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,erm(B)=COMPLETE,glpT_E448K=POINT,mcr-1.1=COMPLETE,mcr-3.5=COMPLETE,mdtM=COMPLETE,mph(A)=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE,tet(M)=COMPLETE",NA,NA,,,colistin,,Thailand,stool,0.05723124516627997,0.35215261665377673,0.048981385306811606,0.91441093065223
E.coli and Shigella,ECCTRSRTH11,2016,NA,PDT000233338.1,Thailand: Nakhon Pathom,rectal swab,clinical,PDS000015471.4,1,NA,"aac(3)-IId=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,acrF=PARTIAL,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,erm(B)=COMPLETE,glpT_E448K=POINT,mcr-1.1=COMPLETE,mcr-3.5=COMPLETE,mdtM=COMPLETE,mph(A)=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE,tet(M)=COMPLETE",NA,NA,colistin,,,,Thailand,stool,0.05723124516627997,0.10481112492287563,0.8102603763856664,0.91441093065223
E.coli and Shigella,FSIS1606066,2016,NA,PDT000115246.3,USA:FL,comminuted beef,environmental/other,PDS000034296.3,1,NA,"acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,FSIS1606065,2016,NA,PDT000115252.5,USA:FL,comminuted beef,environmental/other,PDS000034296.3,1,NA,"acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0724,2017,NA,PDT000395061.1,USA:IA,ground turkey,environmental/other,PDS000037840.2,11,NA,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,tet(A)=PARTIAL_END_OF_CONTIG",NA,NA,"ampicillin, streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,turkey,0.641193680162772,0.270089396649478,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0504,2017,NA,PDT000395221.1,USA:TN,ground turkey,environmental/other,PDS000037840.2,11,NA,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE",NA,NA,"amoxicillin-clavulanic acid, ampicillin, cefoxitin, ceftriaxone, streptomycin, sulfisoxazole","azithromycin, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.5008878838701012,0.18532200543134467,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0316,2017,NA,PDT000394821.1,USA:OR,chicken breasts,environmental/other,PDS000037836.1,25,NA,"aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE,sul1=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"gentamicin, streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,chicken,0.6297867367734498,0.25624492133910876,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0578,2017,NA,PDT000395002.1,USA:TX,chicken breasts,environmental/other,PDS000037836.1,15,NA,"aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",NA,NA,"gentamicin, streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,chicken,0.6297867367734498,0.25624492133910876,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0182,2017,NA,PDT000395367.1,USA:IA,ground turkey,environmental/other,PDS000037835.2,24,NA,"aac(3)-IV=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,blaTEM=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",NA,NA,"ampicillin, gentamicin, streptomycin, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6406572008531762,0.25262466305370335,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0622,2017,NA,PDT000395467.1,USA:CO,ground turkey,environmental/other,PDS000037835.2,24,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC0756,2018,NA,PDT000565943.1,USA:TX,ground turkey,environmental/other,PDS000037835.2,30,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0292,2017,NA,PDT000395007.1,USA:OR,ground turkey,environmental/other,PDS000037842.2,19,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC1082,2017,NA,PDT000395371.1,USA:OR,ground turkey,environmental/other,PDS000037842.2,5,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC040,2018,NA,PDT000497309.1,USA:OR,ground turkey,environmental/other,PDS000037842.2,5,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0698,2017,NA,PDT000395186.1,USA:IA,ground beef,environmental/other,PDS000037829.1,9,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0224,2017,NA,PDT000395333.1,USA:IA,ground beef,environmental/other,PDS000037829.1,9,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC1351,2017,NA,PDT000395452.1,USA:SD,ground beef,environmental/other,PDS000037829.1,10,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,beef,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0500,2017,NA,PDT000395213.1,USA:TN,pork chops,environmental/other,PDS000037869.1,6,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,pork,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0892,2017,NA,PDT000395394.1,USA:SD,pork chops,environmental/other,PDS000037869.1,1,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,pork,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC0902,2017,NA,PDT000395397.1,USA:TN,pork chops,environmental/other,PDS000037869.1,1,NA,"acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",NA,NA,,"amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, tetracycline, trimethoprim-sulfamethoxazole",,,USA,pork,0.7163170122666696,0.35215261665377673,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N17EC1056,2017,NA,PDT000395358.1,USA:TN,ground turkey,environmental/other,PDS000043439.3,19,16,"aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,parE_D475E=POINT,sul1=COMPLETE",NA,NA,"gentamicin, streptomycin, sulfisoxazole","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, meropenem, nalidixic acid, tetracycline, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6566117081612517,0.20693273948817653,0.8102603763856664,0.91441093065223
E.coli and Shigella,PNUSAE022355,NA,NA,PDT000469855.3,USA,NA,clinical,PDS000043439.3,NA,15,"acrF=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,parE_D475E=POINT,tet(A)=COMPLETE",NA,NA,"ampicillin, tetracycline","amoxicillin-clavulanic acid, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, streptomycin, sulfisoxazole, trimethoprim-sulfamethoxazole",,,USA,NA,0.6909567828951589,0.2529117117554207,0.8102603763856664,0.91441093065223
E.coli and Shigella,PNUSAE022356,NA,NA,PDT000469856.3,USA,NA,clinical,PDS000043416.3,NA,29,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,NA,0.6602704325873527,0.252368787008979,0.8102603763856664,0.91441093065223
E.coli and Shigella,CVM N18EC0634,2018,NA,PDT000566095.1,USA:SD,ground turkey,environmental/other,PDS000043416.3,26,29,"acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",NA,NA,"streptomycin, sulfisoxazole, tetracycline","amoxicillin-clavulanic acid, ampicillin, azithromycin, cefoxitin, ceftriaxone, chloramphenicol, ciprofloxacin, gentamicin, meropenem, nalidixic acid, trimethoprim-sulfamethoxazole",,,USA,turkey,0.6602704325873527,0.252368787008979,0.8102603763856664,0.91441093065223
