"organism_group","strain","collection_date","isolate","location","isolation_type","snp_cluster","min_same","min_diff","amr_genotypes","serotype","serovar_new","country","isolation_source_new","num_close","antigen_formula_new","suscept_sim","mdsA.COMPLETE","mdsB.COMPLETE","sul2.COMPLETE","sul1.COMPLETE","blaTEM.1.COMPLETE","aadA1.COMPLETE","fosA7.COMPLETE","blaCMY.2.COMPLETE","tet..A...COMPLETE","aph..3.....Ib.COMPLETE","aph..6...Id.COMPLETE","tet..B...COMPLETE","tetracycline","streptomycin","sulfisoxazole","ampicillin"
"Salmonella enterica","CVM-N18583",2008,"PDT000112641.2","USA:TN","environmental/other","PDS000031814.133",0,21,"mdsA=COMPLETE,mdsB=COMPLETE","Senftenberg","Other","USA","chicken",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM-N18585",2008,"PDT000112643.2","USA:TN","environmental/other","PDS000031814.133",0,21,"mdsA=COMPLETE,mdsB=COMPLETE","Senftenberg","Other","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM-N18591",2008,"PDT000112648.2","USA:TN","environmental/other","PDS000031814.133",0,21,"mdsA=COMPLETE,mdsB=COMPLETE","Senftenberg","Other","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM-N18593",2008,"PDT000112650.2","USA:TN","environmental/other","PDS000031814.133",1,22,"mdsA=COMPLETE,mdsB=COMPLETE","Senftenberg","Other","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM-N18606",2008,"PDT000112792.2","USA:TN","environmental/other","PDS000031814.133",0,21,"mdsA=COMPLETE,mdsB=COMPLETE","Senftenberg","Other","USA","pork",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM-N18577",2008,"PDT000114631.2","USA:TN","environmental/other","PDS000031814.133",0,21,"mdsA=COMPLETE,mdsB=COMPLETE","Senftenberg","Other","USA","chicken",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","FSIS1606406",2016,"PDT000128771.2","USA:IA","environmental/other","PDS000031814.133",8,27,"mdsA=COMPLETE,mdsB=COMPLETE","Senftenberg","Other","USA","turkey",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N29352",2011,"PDT000135104.2","USA:TN","environmental/other","PDS000031814.133",3,30,"aac(3)-VIa=COMPLETE,aadA1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE","Senftenberg","Other","USA","turkey",1,"Other",0,"1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","1"
"Salmonella enterica","19GA05CB01",2019,"PDT000575134.3","USA:GA","clinical","PDS000031814.133",14,1,"mdsA=COMPLETE,mdsB=COMPLETE","Senftenberg","Other","USA","chicken",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N18S0398",2018,"PDT000602093.1","USA:MD","environmental/other","PDS000031814.133",1,2,"mdsA=COMPLETE,mdsB=COMPLETE","Senftenberg","Other","USA","turkey",2,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N50427",2013,"PDT000078111.1","USA: NM","environmental/other","PDS000032739.120",32,1,"mdsA=COMPLETE,mdsB=COMPLETE","Braenderup","Other","USA","chicken",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM-N27388",2010,"PDT000129428.2","USA:NM","environmental/other","PDS000032739.120",8,8,"mdsA=COMPLETE,mdsB=COMPLETE","Braenderup","Other","USA","chicken",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N16S017",2016,"PDT000269208.2","USA:CA","environmental/other","PDS000032739.120",6,0,"mdsA=COMPLETE,mdsB=COMPLETE","Braenderup","Other","USA","chicken",2,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N51293",2013,"PDT000081948.1","USA: NM","environmental/other","PDS000002079.93",26,22,"mdsA=COMPLETE,mdsB=COMPLETE","Lubbock","Other","USA","beef",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N57679F",2014,"PDT000121472.2","USA:TX","environmental/other","PDS000002079.93",21,41,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Lubbock","Other","USA","beef",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","CVM N32751",2011,"PDT000135244.2","USA:GA","environmental/other","PDS000002079.93",12,20,"mdsA=COMPLETE,mdsB=COMPLETE","Lubbock","Other","USA","beef",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","FSIS1607177",2016,"PDT000141056.2","USA:KS","environmental/other","PDS000002079.93",8,38,"mdsA=COMPLETE,mdsB=COMPLETE","Lubbock","Other","USA","beef",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM-N14794",2007,"PDT000077457.2","USA:MN","environmental/other","PDS000028226.127",11,18,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","beef",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N44698",2013,"PDT000077934.1","USA: CT","environmental/other","PDS000028226.127",8,19,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","I 3,10:e,h:-","Anatum","USA","turkey",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","CVM N44699",2013,"PDT000077938.1","USA: CT","environmental/other","PDS000028226.127",8,15,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","I 3,10:e,h:-","Anatum","USA","turkey",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","CVM N53076",2014,"PDT000085949.2","USA:TN","environmental/other","PDS000028226.127",3,7,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","I 3,10:e,h:-","Anatum","USA","turkey",2,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","VA-WGS-00630",2008,"PDT000096607.5","USA:NY","environmental/other","PDS000028226.127",5,17,"blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","1","0","0","0","1","0","1","1","0"
"Salmonella enterica","VA-WGS-00635",2008,"PDT000096612.2","USA:NY","environmental/other","PDS000028226.127",8,21,"blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",0,"Other",0,"1","1","0","0","0","0","0","1","0","0","0","1","0","1","1","0"
"Salmonella enterica","VA-WGS-00487",2008,"PDT000097349.2","USA:CT","environmental/other","PDS000028226.127",6,24,"blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","1","0","0","0","1","0","1","1","0"
"Salmonella enterica","CVM N42473",2012,"PDT000100434.1","USA: GA","environmental/other","PDS000028226.127",9,23,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","beef",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N56996F",2014,"PDT000121267.2","USA:MI","environmental/other","PDS000028226.127",11,37,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","CVM N57480F",2014,"PDT000121410.2","USA:VA","environmental/other","PDS000028226.127",5,12,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","FSIS1606695",2016,"PDT000133511.2","USA:VA","environmental/other","PDS000028226.127",6,9,"blaCMY-2=COMPLETE,blaCMY=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","1","0","0","0","1","0","1","1","0"
"Salmonella enterica","CVM N16S405",2016,"PDT000269259.2","USA:PA","environmental/other","PDS000028226.127",4,11,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N17S263",2017,"PDT000359464.1","USA:NY","environmental/other","PDS000028226.127",5,12,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","CVM N18S0508",2018,"PDT000518285.1","USA:TN","environmental/other","PDS000028226.127",0,23,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N18S0505",2018,"PDT000518291.1","USA:TN","environmental/other","PDS000028226.127",0,23,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N18S0318",2018,"PDT000518385.1","USA:TN","environmental/other","PDS000028226.127",1,20,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N18S1862",2018,"PDT000550566.1","USA:TN","environmental/other","PDS000028226.127",2,7,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","turkey",2,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N18S1085",2018,"PDT000565587.1","USA:NC","environmental/other","PDS000028226.127",5,18,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","CVM N18S2175",2018,"PDT000566674.1","USA:PA","environmental/other","PDS000028226.127",3,12,"blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","1","0","0","0","0","0","0","1","0","1","1","0"
"Salmonella enterica","19MO12CB06-S1",2019,"PDT000654170.1","USA:MO","environmental/other","PDS000028226.127",2,24,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","chicken",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N19S1783",2019,"PDT000728670.1","USA:CA","environmental/other","PDS000028226.127",1,23,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","chicken",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N19S1941",2019,"PDT000728785.1","USA:NY","environmental/other","PDS000028226.127",7,23,"blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","1","0","0","0","0","0","0","1","0","1","1","0"
"Salmonella enterica","CVM N19S0835",2019,"PDT000843394.1","USA:SC","environmental/other","PDS000028226.127",0,9,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N19S2097",2019,"PDT000843408.1","USA:PA","environmental/other","PDS000028226.127",2,3,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Anatum","Anatum","USA","turkey",2,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","CVM N19S0974",2019,"PDT000863268.1","USA:NC","environmental/other","PDS000028226.127",5,18,"mdsA=COMPLETE,mdsB=COMPLETE","I 3,10:e,h:-","Other","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N19S0647",2019,"PDT000863281.1","USA:PA","environmental/other","PDS000028226.127",3,10,"mdsA=COMPLETE,mdsB=COMPLETE","Anatum","Anatum","USA","turkey",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N19S0408",2019,"PDT000863293.1","USA:PA","environmental/other","PDS000028226.127",15,23,"mdsA=COMPLETE,mdsB=COMPLETE","I 3,10:e,h:-","Other","USA","turkey",0,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","AZ-TG74708",2005,"PDT000035976.5","USA:MN","environmental/other","PDS000112666.24",2,41,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","WAPHL_SAL-A00600",2005,"PDT000041194.4","USA:CA","environmental/other","PDS000112666.24",6,55,"mdsA=COMPLETE,mdsB=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","NY-N13138",2007,"PDT000052468.3","USA:OR","environmental/other","PDS000112666.24",10,49,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","NY-N13122",2007,"PDT000052484.3","USA:MN","environmental/other","PDS000112666.24",6,45,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","WAPHL_SAL-A00746",2006,"PDT000060715.3","USA:MN","environmental/other","PDS000112666.24",20,66,"mdsA=COMPLETE,mdsB=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","WAPHL_SAL-A00750",2006,"PDT000060737.3","USA:MN","environmental/other","PDS000112666.24",2,41,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY=PARTIAL_END_OF_CONTIG,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","0"
"Salmonella enterica","WAPHL_SAL-A00779",2006,"PDT000065877.3","USA:MN","environmental/other","PDS000112666.24",10,49,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","FL-NRM144",2005,"PDT000067350.3","USA:CA","environmental/other","PDS000112666.24",18,70,"mdsA=COMPLETE,mdsB=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","FL-NRM209",2006,"PDT000067411.3","USA:CA","environmental/other","PDS000112666.24",6,61,"mdsA=COMPLETE,mdsB=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","FL-NRM212",2006,"PDT000067412.3","USA:CA","environmental/other","PDS000112666.24",18,68,"mdsA=COMPLETE,mdsB=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","NY-N14",2004,"PDT000095450.3","USA:CA","environmental/other","PDS000112666.24",20,60,"mdsA=COMPLETE,mdsB=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM-N26632",2010,"PDT000113712.2","USA:NM","environmental/other","PDS000112666.24",16,45,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","1","1","1"
"Salmonella enterica","CVM N55936",2015,"PDT000121142.2","USA:CA","environmental/other","PDS000112666.24",18,65,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N57994",2015,"PDT000121201.2","USA:NM","environmental/other","PDS000112666.24",8,69,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N29370",2011,"PDT000135158.2","USA:NM","environmental/other","PDS000112666.24",15,44,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N16S018",2016,"PDT000269059.2","USA:CA","environmental/other","PDS000112666.24",8,77,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N16S071",2016,"PDT000269328.2","USA:NM","environmental/other","PDS000112666.24",19,62,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N17S1022",2017,"PDT000359417.1","USA:NM","environmental/other","PDS000112666.24",20,68,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N18S0620",2018,"PDT000518343.1","USA:TX","environmental/other","PDS000112666.24",0,19,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N18S0741",2018,"PDT000518449.1","USA:CO","environmental/other","PDS000112666.24",5,14,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","19OR02CB27-S1",2019,"PDT000519102.1","USA:OR","environmental/other","PDS000112666.24",8,36,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","(Missing)","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","19OR02CB19-S1",2019,"PDT000519205.1","USA:OR","environmental/other","PDS000112666.24",8,36,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","(Missing)","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N18S1303",2018,"PDT000550538.1","USA:NM","environmental/other","PDS000112666.24",5,24,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N19S0731",2019,"PDT000599716.1","USA:IA","environmental/other","PDS000112666.24",0,79,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N19S0722",2019,"PDT000599724.1","USA:CA","environmental/other","PDS000112666.24",12,21,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","19OR08CB21-S1",2019,"PDT000600858.1","USA:OR","environmental/other","PDS000112666.24",7,41,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","19GA12CB15-S",2019,"PDT000671503.1","USA:GA","environmental/other","PDS000112666.24",7,82,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N19S1644",2019,"PDT000728645.1","USA:KS","environmental/other","PDS000112666.24",0,36,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N19S1561",2019,"PDT000728725.1","USA:CA","environmental/other","PDS000112666.24",13,47,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N19S2104",2019,"PDT000728743.1","USA:TX","environmental/other","PDS000112666.24",2,13,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","19CA09CB19-S1",2019,"PDT000784461.1","USA:CA","environmental/other","PDS000112666.24",2,14,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",1,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N19S2070",2019,"PDT000843419.1","USA:GA","environmental/other","PDS000112666.24",21,86,"aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","Kentucky","Kentucky","USA","chicken",0,"8:i:z6",0,"1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1"
"Salmonella enterica","CVM N54285",2014,"PDT000086009.2","USA:PA","environmental/other","PDS000003693.220",7,6,"mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE","London","Other","USA","pork",2,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1"
"Salmonella enterica","FSIS1605585",2016,"PDT000107037.2","USA:NC","environmental/other","PDS000003693.220",0,1,"mdsA=COMPLETE,mdsB=COMPLETE","London","Other","USA","pork",2,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","FSIS1607047",2016,"PDT000141062.2","USA:AL","environmental/other","PDS000003693.220",0,1,"mdsA=COMPLETE,mdsB=COMPLETE","London","Other","USA","pork",2,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N19S0502",2019,"PDT000593994.1","USA:MD","environmental/other","PDS000003693.220",1,15,"mdsA=COMPLETE,mdsB=COMPLETE","London","Other","USA","pork",1,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"Salmonella enterica","CVM N18S1453",2018,"PDT000602059.1","USA:NC","environmental/other","PDS000003693.220",1,2,"mdsA=COMPLETE,mdsB=COMPLETE","London","Other","USA","pork",2,"Other",0,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
